web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627320155-11462","http://ufcstats.com/statistics/fighters?char=c&page=all","Cortney","Casey","Cast Iron","5' 7""","125 lbs.","67.0""","Orthodox","9","9","0",""
"1627320155-11486","http://ufcstats.com/statistics/fighters?char=c&page=all","Alex","Chambers","Astro Girl","5' 3""","115 lbs.","63.0""","Southpaw","5","5","0",""
"1627320155-11553","http://ufcstats.com/statistics/fighters?char=c&page=all","Jamie","Colleen","","5' 3""","115 lbs.","65.0""","Orthodox","4","1","0",""
"1627320155-11458","http://ufcstats.com/statistics/fighters?char=c&page=all","Rafael","Carvalho","","6' 3""","185 lbs.","--","","14","1","0",""
"1627320155-11542","http://ufcstats.com/statistics/fighters?char=c&page=all","Marc","Cofer","","--","185 lbs.","--","","7","5","0",""
"1627320155-11572","http://ufcstats.com/statistics/fighters?char=c&page=all","Amanda","Cooper","ABC","5' 3""","115 lbs.","64.0""","Switch","3","5","0",""
"1627320155-11510","http://ufcstats.com/statistics/fighters?char=c&page=all","Katlyn","Chookagian","Blonde Fighter","5' 9""","125 lbs.","68.0""","Orthodox","16","4","0",""
"1627320155-11433","http://ufcstats.com/statistics/fighters?char=c&page=all","Bryan","Caraway","Kid Lightning","5' 8""","135 lbs.","68.0""","Orthodox","21","9","0",""
"1627320155-11466","http://ufcstats.com/statistics/fighters?char=c&page=all","Joe","Cason","","6' 3""","205 lbs.","--","","9","1","0",""
"1627320155-11447","http://ufcstats.com/statistics/fighters?char=c&page=all","Luana","Carolina","Dread","5' 6""","125 lbs.","69.0""","Orthodox","7","2","0",""
"1627320155-11570","http://ufcstats.com/statistics/fighters?char=c&page=all","Bill","Cooper","","--","155 lbs.","--","","2","1","0",""
"1627320155-11604","http://ufcstats.com/statistics/fighters?char=c&page=all","Jeff","Cox","The Grinder","5' 10""","155 lbs.","--","Orthodox","10","7","0",""
"1627320155-11392","http://ufcstats.com/statistics/fighters?char=c&page=all","Yan","Cabral","","5' 11""","155 lbs.","73.0""","Orthodox","13","3","0",""
"1627320155-11605","http://ufcstats.com/statistics/fighters?char=c&page=all","Nathan","Coy","Soulforce","5' 10""","170 lbs.","69.0""","Southpaw","15","7","0",""
"1627320155-11518","http://ufcstats.com/statistics/fighters?char=c&page=all","Mike","Ciesnolevicz","","6' 0""","235 lbs.","--","Orthodox","19","4","0",""
"1627320155-11493","http://ufcstats.com/statistics/fighters?char=c&page=all","Danny","Chavez","The Colombian Warrior","5' 8""","145 lbs.","67.0""","Orthodox","11","4","0",""
"1627320155-11587","http://ufcstats.com/statistics/fighters?char=c&page=all","Orion","Cosce","Galaxy","5' 11""","170 lbs.","71.0""","Switch","7","0","0",""
"1627320155-11632","http://ufcstats.com/statistics/fighters?char=c&page=all","Hugo","Cunha","Silverback","6' 4""","250 lbs.","--","","6","0","0",""
"1627320155-11540","http://ufcstats.com/statistics/fighters?char=c&page=all","Dakota","Cochrane","","5' 8""","155 lbs.","--","","29","12","0",""
"1627320155-11567","http://ufcstats.com/statistics/fighters?char=c&page=all","TJ","Cook","","--","205 lbs.","--","","13","5","0",""
"1627320155-11560","http://ufcstats.com/statistics/fighters?char=c&page=all","Tristan","Connelly","Boondock","5' 10""","170 lbs.","68.0""","Orthodox","14","7","0",""
"1627320155-11597","http://ufcstats.com/statistics/fighters?char=c&page=all","Rashad","Coulter","Daywalker","5' 11""","205 lbs.","76.0""","Orthodox","9","4","0",""
"1627320155-11467","http://ufcstats.com/statistics/fighters?char=c&page=all","John","Castaneda","Sexy Mexi","5' 6""","135 lbs.","71.0""","Switch","18","5","0",""
"1627320155-11613","http://ufcstats.com/statistics/fighters?char=c&page=all","Alex","Crispin","","--","155 lbs.","--","","0","1","0",""
"1627320155-11425","http://ufcstats.com/statistics/fighters?char=c&page=all","Cody","Canterbury","","5' 8""","155 lbs.","--","","1","10","0",""
"1627320155-11557","http://ufcstats.com/statistics/fighters?char=c&page=all","Carlos","Condit","The Natural Born Killer","6' 2""","170 lbs.","75.0""","Orthodox","32","14","0",""
"1627320155-11480","http://ufcstats.com/statistics/fighters?char=c&page=all","Henry","Cejudo","The Messenger","5' 4""","135 lbs.","64.0""","Orthodox","16","2","0",""
"1627320155-11502","http://ufcstats.com/statistics/fighters?char=c&page=all","Khamzat","Chimaev","Borz","6' 2""","170 lbs.","75.0""","Orthodox","9","0","0",""
"1627320155-11606","http://ufcstats.com/statistics/fighters?char=c&page=all","Andrew","Craig","Highlight","6' 1""","170 lbs.","76.0""","Orthodox","9","4","0",""
"1627320155-11422","http://ufcstats.com/statistics/fighters?char=c&page=all","Guido","Cannetti","Ninja","5' 6""","135 lbs.","68.0""","Southpaw","8","6","0",""
