web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627319731-11138","http://ufcstats.com/statistics/fighters?char=b&page=all","Stephen","Banaszak","","6' 0""","145 lbs.","--","","5","5","0",""
"1627319731-11242","http://ufcstats.com/statistics/fighters?char=b&page=all","Tom","Blackledge","","--","205 lbs.","--","Orthodox","10","7","0",""
"1627319731-11155","http://ufcstats.com/statistics/fighters?char=b&page=all","Josh","Barnett","The Warmaster","6' 3""","250 lbs.","78.0""","Orthodox","35","8","0",""
"1627319731-11256","http://ufcstats.com/statistics/fighters?char=b&page=all","Tim","Boetsch","The Barbarian","6' 0""","185 lbs.","74.0""","Orthodox","21","13","0",""
"1627319731-11283","http://ufcstats.com/statistics/fighters?char=b&page=all","Roy","Boughton","Black Dynamite","6' 0""","205 lbs.","--","","14","8","0",""
"1627319731-11320","http://ufcstats.com/statistics/fighters?char=b&page=all","Mike","Bronzoulis","The Greek","6' 0""","155 lbs.","--","","18","9","1",""
"1627319731-11336","http://ufcstats.com/statistics/fighters?char=b&page=all","Humberto","Brown Morrison","","5' 10""","145 lbs.","--","","4","6","0",""
"1627319731-11135","http://ufcstats.com/statistics/fighters?char=b&page=all","Scott","Baker","","6' 0""","210 lbs.","--","","1","1","0",""
"1627319731-11128","http://ufcstats.com/statistics/fighters?char=b&page=all","Ali","Bagautinov","Puncher","5' 4""","125 lbs.","65.0""","Orthodox","15","6","0",""
"1627319731-11364","http://ufcstats.com/statistics/fighters?char=b&page=all","Joshua","Burkman","The People's Warrior","5' 10""","170 lbs.","72.0""","Orthodox","28","16","0",""
"1627319731-11264","http://ufcstats.com/statistics/fighters?char=b&page=all","Kyle","Bolt","","6' 2""","185 lbs.","--","","8","4","0",""
"1627319731-11329","http://ufcstats.com/statistics/fighters?char=b&page=all","Todd","Brown","Bulldog","5' 11""","205 lbs.","--","Orthodox","16","4","0",""
