web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627322015-12033","http://ufcstats.com/statistics/fighters?char=g&page=all","Andre","Galvao","","5' 7""","168 lbs.","--","Orthodox","5","2","0",""
"1627322015-12074","http://ufcstats.com/statistics/fighters?char=g&page=all","Joe","Giannetti","","6' 0""","155 lbs.","74.0""","Southpaw","6","1","0",""
"1627322015-12207","http://ufcstats.com/statistics/fighters?char=g&page=all","Chris","Guillen","","6' 0""","240 lbs.","--","Orthodox","13","16","0",""
"1627322015-12144","http://ufcstats.com/statistics/fighters?char=g&page=all","Jonathan","Goulet","The Road Warrior","6' 0""","170 lbs.","73.0""","Orthodox","23","12","0",""
"1627322015-12162","http://ufcstats.com/statistics/fighters?char=g&page=all","Cesar","Gracie","","5' 10""","181 lbs.","--","Orthodox","0","1","0",""
"1627322015-12019","http://ufcstats.com/statistics/fighters?char=g&page=all","Alavutdin","Gadjiev","","6' 2""","185 lbs.","--","Orthodox","18","13","1",""
"1627322015-12158","http://ufcstats.com/statistics/fighters?char=g&page=all","Royler","Gracie","","5' 8""","150 lbs.","--","Southpaw","5","5","1",""
"1627322015-12137","http://ufcstats.com/statistics/fighters?char=g&page=all","Eddie","Gordon","Truck","6' 0""","185 lbs.","76.0""","Orthodox","8","4","0",""
"1627322015-12066","http://ufcstats.com/statistics/fighters?char=g&page=all","Chad","George","Savage","5' 6""","135 lbs.","68.0""","Southpaw","16","8","0",""
"1627322015-12106","http://ufcstats.com/statistics/fighters?char=g&page=all","Jonny","Goh","","5' 11""","155 lbs.","--","","3","4","0",""
"1627322015-12092","http://ufcstats.com/statistics/fighters?char=g&page=all","Bob","Gilstrap","","6' 3""","200 lbs.","--","Orthodox","5","7","0",""
"1627322015-12165","http://ufcstats.com/statistics/fighters?char=g&page=all","Neiman","Gracie","","6' 0""","170 lbs.","--","","6","0","0",""
"1627322015-12070","http://ufcstats.com/statistics/fighters?char=g&page=all","Karine","Gevorgyan","The Princess","5' 4""","125 lbs.","63.0""","","3","3","0",""
"1627322015-12042","http://ufcstats.com/statistics/fighters?char=g&page=all","Sean","Gannon","The Cannon","6' 3""","265 lbs.","--","Southpaw","2","1","0",""
"1627322015-12171","http://ufcstats.com/statistics/fighters?char=g&page=all","Davey","Grant","Dangerous","5' 8""","135 lbs.","69.0""","Orthodox","13","5","0",""
"1627322015-12094","http://ufcstats.com/statistics/fighters?char=g&page=all","Billy","Giovanella","Wolverine","5' 8""","125 lbs.","--","","9","5","0",""
"1627322015-12039","http://ufcstats.com/statistics/fighters?char=g&page=all","Shamil","Gamzatov","","6' 2""","205 lbs.","76.0""","Orthodox","14","0","0",""
"1627322015-12169","http://ufcstats.com/statistics/fighters?char=g&page=all","Miranda","Granger","Danger","5' 7""","125 lbs.","68.0""","Orthodox","7","2","0",""
"1627322015-12024","http://ufcstats.com/statistics/fighters?char=g&page=all","Brandon","Gaines","","6' 3""","185 lbs.","--","","5","21","0",""
"1627322015-12206","http://ufcstats.com/statistics/fighters?char=g&page=all","Melvin","Guillard","The Young Assassin","5' 9""","155 lbs.","71.0""","Orthodox","32","18","2",""
"1627322015-12164","http://ufcstats.com/statistics/fighters?char=g&page=all","Igor","Gracie","","5' 11""","170 lbs.","--","","5","4","0",""
"1627322015-12065","http://ufcstats.com/statistics/fighters?char=g&page=all","Charlene","Gellner","Princess","5' 2""","125 lbs.","--","","0","4","0",""
"1627322015-12147","http://ufcstats.com/statistics/fighters?char=g&page=all","Todd","Gouwenberg","","6' 1""","205 lbs.","--","Orthodox","9","5","0",""
"1627322015-12219","http://ufcstats.com/statistics/fighters?char=g&page=all","Chris","Gutierrez","El Guapo","5' 9""","145 lbs.","67.0""","Orthodox","16","3","2",""
"1627322015-12193","http://ufcstats.com/statistics/fighters?char=g&page=all","Josh","Grispi","The Fluke","5' 11""","145 lbs.","74.0""","Orthodox","14","5","0",""
"1627322015-12101","http://ufcstats.com/statistics/fighters?char=g&page=all","Mark","Godbeer","The Hand Of","6' 4""","240 lbs.","77.0""","Orthodox","13","4","0",""
"1627322015-12115","http://ufcstats.com/statistics/fighters?char=g&page=all","Luis","Gomez","Tiger Junior","5' 7""","145 lbs.","68.0""","Orthodox","4","1","0",""
"1627322015-12208","http://ufcstats.com/statistics/fighters?char=g&page=all","Marcelo","Guimaraes","Magrao","6' 0""","185 lbs.","73.0""","Orthodox","9","2","1",""
"1627322015-12202","http://ufcstats.com/statistics/fighters?char=g&page=all","Fabricio","Guerreiro","","5' 10""","145 lbs.","--","","21","5","0",""
