web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627322092-12376","http://ufcstats.com/statistics/fighters?char=h&page=all","Dan","Hooker","The Hangman","6' 0""","155 lbs.","75.0""","Switch","20","10","0",""
"1627322092-12232","http://ufcstats.com/statistics/fighters?char=h&page=all","Uriah","Hall","Prime Time","6' 0""","185 lbs.","79.0""","Orthodox","18","9","0",""
"1627322092-12319","http://ufcstats.com/statistics/fighters?char=h&page=all","Nohelin","Hernandez","Suave","5' 10""","135 lbs.","71.0""","Orthodox","9","4","0",""
"1627322092-12258","http://ufcstats.com/statistics/fighters?char=h&page=all","Gerry","Harris","","6' 8""","270 lbs.","--","Orthodox","1","4","0",""
"1627322092-12294","http://ufcstats.com/statistics/fighters?char=h&page=all","Nick","Hein","Sergeant","5' 6""","155 lbs.","66.0""","Southpaw","14","5","0",""
"1627322092-12236","http://ufcstats.com/statistics/fighters?char=h&page=all","Tony","Halme","","6' 3""","300 lbs.","--","Orthodox","0","4","0",""
"1627322092-12406","http://ufcstats.com/statistics/fighters?char=h&page=all","Jeff","Hughes","Lights Out","6' 2""","250 lbs.","77.0""","Orthodox","10","4","0",""
"1627322092-12313","http://ufcstats.com/statistics/fighters?char=h&page=all","Jack","Hermansson","The Joker","6' 1""","185 lbs.","77.0""","Orthodox","22","6","0",""
"1627322092-12317","http://ufcstats.com/statistics/fighters?char=h&page=all","Alexander","Hernandez","The Great","5' 9""","155 lbs.","72.0""","Orthodox","12","4","0",""
"1627322092-12395","http://ufcstats.com/statistics/fighters?char=h&page=all","Shane","Howell","","5' 8""","125 lbs.","--","Orthodox","13","10","0",""
"1627322092-12346","http://ufcstats.com/statistics/fighters?char=h&page=all","Alan","Hiro","Yamaniha","5' 5""","135 lbs.","--","Orthodox","14","5","4",""
"1627322092-12282","http://ufcstats.com/statistics/fighters?char=h&page=all","Mike","Hayes","","6' 4""","230 lbs.","--","Orthodox","20","12","2",""
"1627322092-12415","http://ufcstats.com/statistics/fighters?char=h&page=all","Joe","Hurley","","5' 8""","155 lbs.","--","","12","5","0",""
"1627322092-12402","http://ufcstats.com/statistics/fighters?char=h&page=all","Roger","Huerta","El Matador","5' 9""","155 lbs.","70.0""","Orthodox","23","9","1",""
"1627322092-12356","http://ufcstats.com/statistics/fighters?char=h&page=all","Chris","Holdsworth","","5' 11""","135 lbs.","--","","6","0","0",""
"1627322092-12390","http://ufcstats.com/statistics/fighters?char=h&page=all","Trey","Houston","","5' 11""","185 lbs.","--","","11","4","0",""
"1627322092-12379","http://ufcstats.com/statistics/fighters?char=h&page=all","Moti","Horenstein","","6' 4""","230 lbs.","--","Orthodox","1","6","0",""
"1627322092-12262","http://ufcstats.com/statistics/fighters?char=h&page=all","Dhafir","Harris","Dada 5000","--","257 lbs.","--","","2","0","0",""
"1627322092-12286","http://ufcstats.com/statistics/fighters?char=h&page=all","Dustin","Hazelett","McLovin","6' 1""","170 lbs.","76.0""","Orthodox","12","7","0",""
"1627322092-12307","http://ufcstats.com/statistics/fighters?char=h&page=all","Diego","Henrique da Silva","Gaucho","6' 2""","185 lbs.","--","Orthodox","8","4","0",""
"1627322092-12338","http://ufcstats.com/statistics/fighters?char=h&page=all","Corey","Hill","","6' 4""","155 lbs.","80.0""","Orthodox","6","9","0",""
"1627322092-12394","http://ufcstats.com/statistics/fighters?char=h&page=all","John","Howard","Doomsday","5' 7""","170 lbs.","72.0""","Orthodox","24","13","0",""
"1627322092-12337","http://ufcstats.com/statistics/fighters?char=h&page=all","Alex","Higley","","5' 10""","145 lbs.","--","","4","3","0",""
"1627322092-12253","http://ufcstats.com/statistics/fighters?char=h&page=all","Antoni","Hardonk","","6' 4""","245 lbs.","78.0""","Orthodox","8","6","0",""
"1627322092-12226","http://ufcstats.com/statistics/fighters?char=h&page=all","Damir","Hadzovic","The Bosnian Bomber","5' 9""","155 lbs.","70.0""","Orthodox","14","6","0",""
"1627322092-12371","http://ufcstats.com/statistics/fighters?char=h&page=all","Barb","Honchak","Little Warrior","5' 4""","125 lbs.","65.0""","Orthodox","10","4","0",""
"1627322092-12234","http://ufcstats.com/statistics/fighters?char=h&page=all","Dennis","Hallman","Superman","5' 9""","155 lbs.","72.0""","Orthodox","53","20","2",""
"1627322092-12352","http://ufcstats.com/statistics/fighters?char=h&page=all","Bobby","Hoffman","The Truth","6' 2""","245 lbs.","--","Orthodox","36","10","1",""
"1627322092-12345","http://ufcstats.com/statistics/fighters?char=h&page=all","Hatsu","Hioki","","5' 11""","145 lbs.","73.0""","Orthodox","29","10","2",""
"1627322092-12242","http://ufcstats.com/statistics/fighters?char=h&page=all","Matt","Hamill","The Hammer","6' 1""","205 lbs.","76.0""","Orthodox","12","8","0",""
"1627322092-12221","http://ufcstats.com/statistics/fighters?char=h&page=all","","null","null","null","null","null","null","null","null","null","null"
"1627322092-12381","http://ufcstats.com/statistics/fighters?char=h&page=all","Kyoji","Horiguchi","","5' 5""","125 lbs.","66.0""","Orthodox","19","2","0",""
"1627322092-12412","http://ufcstats.com/statistics/fighters?char=h&page=all","Mark","Hunt","Super Samoan","5' 10""","265 lbs.","72.0""","Orthodox","13","14","1",""
"1627322092-12250","http://ufcstats.com/statistics/fighters?char=h&page=all","Kay","Hansen","","5' 2""","115 lbs.","63.0""","Orthodox","7","4","0",""
"1627322092-12265","http://ufcstats.com/statistics/fighters?char=h&page=all","Collin","Hart","","6' 1""","185 lbs.","--","Orthodox","6","3","1",""
"1627322092-12278","http://ufcstats.com/statistics/fighters?char=h&page=all","Justin","Hawes","The Hawk","5' 11""","205 lbs.","--","","6","9","0",""
"1627322092-12386","http://ufcstats.com/statistics/fighters?char=h&page=all","Matt","Horwich","Suave","6' 1""","185 lbs.","--","Orthodox","30","25","1",""
"1627322092-12414","http://ufcstats.com/statistics/fighters?char=h&page=all","Adam","Hunter","Warhammer","6' 1""","185 lbs.","--","Orthodox","7","1","0",""
"1627322092-12413","http://ufcstats.com/statistics/fighters?char=h&page=all","Alex","Hunter","","5' 9""","226 lbs.","--","Orthodox","2","0","0",""
"1627322092-12275","http://ufcstats.com/statistics/fighters?char=h&page=all","Daiki","Hata","DJ Taiki","5' 6""","139 lbs.","--","Orthodox","17","11","7",""
"1627322092-12231","http://ufcstats.com/statistics/fighters?char=h&page=all","Mark","Hall","","6' 0""","190 lbs.","--","Orthodox","5","6","0",""
"1627322092-12302","http://ufcstats.com/statistics/fighters?char=h&page=all","Ron","Henderson","","5' 10""","125 lbs.","--","","4","3","0",""
"1627322092-12348","http://ufcstats.com/statistics/fighters?char=h&page=all","Mizuto","Hirota","Pugnus","5' 7""","155 lbs.","67.0""","Orthodox","18","10","2",""
"1627322092-12272","http://ufcstats.com/statistics/fighters?char=h&page=all","Tomohiko","Hashimoto","","6' 0""","250 lbs.","--","Orthodox","1","4","0",""
"1627322092-12287","http://ufcstats.com/statistics/fighters?char=h&page=all","James","Head","","6' 1""","170 lbs.","73.0""","Orthodox","9","4","0",""
"1627322092-12243","http://ufcstats.com/statistics/fighters?char=h&page=all","Jeremy","Hamilton","Hawk","--","185 lbs.","--","","9","2","0",""
"1627322092-12369","http://ufcstats.com/statistics/fighters?char=h&page=all","Sabah","Homasi","","6' 0""","170 lbs.","72.0""","Orthodox","11","8","0",""
"1627322092-12297","http://ufcstats.com/statistics/fighters?char=h&page=all","Delson","Heleno","Pe De Chumbo","5' 11""","185 lbs.","--","Orthodox","29","10","0",""
"1627322092-12359","http://ufcstats.com/statistics/fighters?char=h&page=all","Max","Holloway","Blessed","5' 11""","145 lbs.","69.0""","Orthodox","22","6","0",""
"1627322092-12392","http://ufcstats.com/statistics/fighters?char=h&page=all","Brian","Houston","B-Hue","6' 2""","185 lbs.","--","Orthodox","4","6","0",""
