web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627322813-13565","http://ufcstats.com/statistics/fighters?char=p&page=all","Maki","Pitolo","Coconut Bombz","5' 10""","185 lbs.","75.0""","Orthodox","13","8","0",""
"1627322813-13479","http://ufcstats.com/statistics/fighters?char=p&page=all","Pawel","Pawlak","","6' 0""","170 lbs.","73.0""","Orthodox","12","3","0",""
"1627322813-13427","http://ufcstats.com/statistics/fighters?char=p&page=all","Raquel","Pa'aluhi","Rocky","5' 7""","135 lbs.","--","","6","5","0",""
"1627322813-13564","http://ufcstats.com/statistics/fighters?char=p&page=all","Gaetano","Pirrello","El Tigre","5' 7""","135 lbs.","--","Orthodox","15","6","1",""
"1627322813-13561","http://ufcstats.com/statistics/fighters?char=p&page=all","Jesus","Pinedo","El Mudo","5' 10""","155 lbs.","--","Southpaw","16","5","1",""
"1627322813-13548","http://ufcstats.com/statistics/fighters?char=p&page=all","Nick","Pica","The Silverback","5' 10""","185 lbs.","--","","5","1","0",""
"1627322813-13495","http://ufcstats.com/statistics/fighters?char=p&page=all","Luis","Pena","Violent Bob Ross","6' 3""","155 lbs.","75.0""","Southpaw","9","3","0",""
"1627322813-13591","http://ufcstats.com/statistics/fighters?char=p&page=all","Kyle","Prepolec","","5' 10""","170 lbs.","70.0""","Southpaw","12","7","0",""
"1627322813-13542","http://ufcstats.com/statistics/fighters?char=p&page=all","Wayne","Phillips","","--","185 lbs.","--","","7","7","0",""
"1627322813-13486","http://ufcstats.com/statistics/fighters?char=p&page=all","Andre","Pederneiras","","5' 8""","155 lbs.","--","Orthodox","1","1","2",""
